item,itemLabel,value
http://www.wikidata.org/entity/Q117207991,food grinders & mill,744
http://www.wikidata.org/entity/Q117208926,horse feed,7482
http://www.wikidata.org/entity/Q117208200,pool deck kit,7496
http://www.wikidata.org/entity/Q117208389,bulletin board trim,7526
http://www.wikidata.org/entity/Q117208142,sprinklers & sprinkler head,7561
http://www.wikidata.org/entity/Q5994,piano,76
http://www.wikidata.org/entity/Q117208018,vacuum sealer,763
http://www.wikidata.org/entity/Q116960266,erotic clothing,774
http://www.wikidata.org/entity/Q728,arme,780
http://www.wikidata.org/entity/Q117207300,arts & entertainment product,8
http://www.wikidata.org/entity/Q6607,guitare,80
http://www.wikidata.org/entity/Q116971389,kitchen utensil holders & rack,8012
http://www.wikidata.org/entity/Q25975660,template de document,8022
http://www.wikidata.org/entity/Q116971334,shoe care kit,8033
http://www.wikidata.org/entity/Q116960871,musical instrument amplifier footswitch,8073
http://www.wikidata.org/entity/Q6460735,repas,8076
http://www.wikidata.org/entity/Q117208945,saddle pads & blanket,8108
http://www.wikidata.org/entity/Q116970637,hanging chair replacement part,8206
http://www.wikidata.org/entity/Q116970879,electric & power shower,8277
http://www.wikidata.org/entity/Q8355,violon,86
http://www.wikidata.org/entity/Q8343,clarinette,88
http://www.wikidata.org/entity/Q11405,flûte,89
http://www.wikidata.org/entity/Q187851,flûte à bec,90
http://www.wikidata.org/entity/Q2383811,matériel de bureau,922
http://www.wikidata.org/entity/Q1516291,gift wrapping,94
http://www.wikidata.org/entity/Q193811,taille-crayon,943
http://www.wikidata.org/entity/Q117208358,office shredder,953
http://www.wikidata.org/entity/Q4951474,ruban d’emballage,975
http://www.wikidata.org/entity/Q1141557,Vélo elliptique,992
http://www.wikidata.org/entity/Q214638,sac de couchage,1020
http://www.wikidata.org/entity/Q117209020,paintball product,1049
http://www.wikidata.org/entity/Q117208622,track & field product,1060
http://www.wikidata.org/entity/Q117208643,wrestling,1068
http://www.wikidata.org/entity/Q117207592,sculptures & statue,11
http://www.wikidata.org/entity/Q116961454,business or industrial product,111
http://www.wikidata.org/entity/Q13389713,tuba,1142
http://www.wikidata.org/entity/Q206615,matériau de construction,115
http://www.wikidata.org/entity/Q116971189,carving chisels & gouge,1174
http://www.wikidata.org/entity/Q116971271,putty knives & scraper,1202
http://www.wikidata.org/entity/Q12767712,isolant,122
http://www.wikidata.org/entity/Q116037360,flying toy,1261
http://www.wikidata.org/entity/Q116970926,power or electrical supply,127
http://www.wikidata.org/entity/Q116970937,power & electrical supply,127
http://www.wikidata.org/entity/Q182612,robinetterie,133
http://www.wikidata.org/entity/Q816425,arpentage,134
http://www.wikidata.org/entity/Q116970469,ups accessory,1375
http://www.wikidata.org/entity/Q126793,commerce de détail,138
http://www.wikidata.org/entity/Q116961694,audio accessory,1420
http://www.wikidata.org/entity/Q116971285,tool key,1439
http://www.wikidata.org/entity/Q116961894,memory card adapter,146
http://www.wikidata.org/entity/Q116970579,home game console accessory,1505
http://www.wikidata.org/entity/Q62927,appareil photographique numérique,152
http://www.wikidata.org/entity/Q1351693,souffleuse à neige,1541
http://www.wikidata.org/entity/Q1147545,cafetière à piston,1557
http://www.wikidata.org/entity/Q196538,microscope,158
http://www.wikidata.org/entity/Q106763288,nap mat,1599
http://www.wikidata.org/entity/Q934849,bandeau,1662
http://www.wikidata.org/entity/Q116960225,bandanas & headty,168
http://www.wikidata.org/entity/Q117207431,nuts & bolt,1739
http://www.wikidata.org/entity/Q2196000,rêne,1754
http://www.wikidata.org/entity/Q109742,bretelle,179
http://www.wikidata.org/entity/Q154453,beer dispensers & tap,1817
http://www.wikidata.org/entity/Q958210,gilet,1831
http://www.wikidata.org/entity/Q189299,collier,196
http://www.wikidata.org/entity/Q117207424,drop cloth,1979
http://www.wikidata.org/entity/Q116970755,solder & flux,1995
http://www.wikidata.org/entity/Q178898,compresseur mécanique,2015
http://www.wikidata.org/entity/Q178143,ketchup,2018
http://www.wikidata.org/entity/Q104555,règle,2021
http://www.wikidata.org/entity/Q4388799,vêtement d'extérieur,203
http://www.wikidata.org/entity/Q1021686,chaise de bureau,2045
http://www.wikidata.org/entity/Q386215,mug,2169
http://www.wikidata.org/entity/Q115618304,cakes and dessert bar,2194
http://www.wikidata.org/entity/Q4683254,lame de scie,2202
http://www.wikidata.org/entity/Q117208096,power tillers & cultivator,2204
http://www.wikidata.org/entity/Q117208087,grass edger,2218
http://www.wikidata.org/entity/Q200539,robe,2271
http://www.wikidata.org/entity/Q46384,microphone,234
http://www.wikidata.org/entity/Q116960417,art & craft paper,24
http://www.wikidata.org/entity/Q3556808,Vibrateur industriel,2456
http://www.wikidata.org/entity/Q864121,Home cinema,252
http://www.wikidata.org/entity/Q116961828,corded phone,271
http://www.wikidata.org/entity/Q117207378,"print trays, washers & dryer",2728
http://www.wikidata.org/entity/Q116970552,computer monitor accessory,283
http://www.wikidata.org/entity/Q116970364,audio cards & adapter,286
http://www.wikidata.org/entity/Q116970360,i/o cards & adapter,287
http://www.wikidata.org/entity/Q193395,périphérique de stockage d'information,288
http://www.wikidata.org/entity/Q116970490,network cards & adapter,290
http://www.wikidata.org/entity/Q20137,pavé tactile,308
http://www.wikidata.org/entity/Q1578,cigarette,3151
http://www.wikidata.org/entity/Q217416,Chargeur sur pneus,3175
http://www.wikidata.org/entity/Q117208415,handheld & pda software,318
http://www.wikidata.org/entity/Q117208169,lamp shade,3185
http://www.wikidata.org/entity/Q1053956,perle,32
http://www.wikidata.org/entity/Q1548347,rabot à fromage,3206
http://www.wikidata.org/entity/Q9135,système d'exploitation,321
http://www.wikidata.org/entity/Q117209029,paintball air tank,3244
http://www.wikidata.org/entity/Q117208521,fencing protective gear,3261
http://www.wikidata.org/entity/Q117208519,ballet barre,3269
http://www.wikidata.org/entity/Q117207313,juggling product,33
http://www.wikidata.org/entity/Q117209369,anchor lines & rope,3362
http://www.wikidata.org/entity/Q637982,système d'assurage,3363
http://www.wikidata.org/entity/Q117207721,humidifier filter,3402
http://www.wikidata.org/entity/Q1546715,roulette à pizza,3421
http://www.wikidata.org/entity/Q153988,bol,3498
http://www.wikidata.org/entity/Q117208704,air hockey table part,3548
http://www.wikidata.org/entity/Q116037155,soccer fan accessory,3576
http://www.wikidata.org/entity/Q116037376,toy spacecraft,3589
http://www.wikidata.org/entity/Q117208562,ice skate sharpener,3623
http://www.wikidata.org/entity/Q117209073,skate ramp,3626
http://www.wikidata.org/entity/Q106511243,security light,363
http://www.wikidata.org/entity/Q117208437,american football kicking tees & holder,3656
http://www.wikidata.org/entity/Q116037420,bowling toy,3665
http://www.wikidata.org/entity/Q1576,cigare,3682
http://www.wikidata.org/entity/Q14880,casse-noix,3685
http://www.wikidata.org/entity/Q117208491,martial arts belt,3717
http://www.wikidata.org/entity/Q89585478,cheval de voltige,3779
http://www.wikidata.org/entity/Q4439,disque dur,380
http://www.wikidata.org/entity/Q2974181,Cire,3801
http://www.wikidata.org/entity/Q6817227,bouteille d'eau,3809
http://www.wikidata.org/entity/Q751913,lecteur de bande magnétique,385
http://www.wikidata.org/entity/Q116970575,dvd & blu-ray player,388
http://www.wikidata.org/entity/Q116961809,circuit prototyping,3889
http://www.wikidata.org/entity/Q1414962,DVD recorder,389
http://www.wikidata.org/entity/Q1350323,Pied de micro,3912
http://www.wikidata.org/entity/Q116971224,mattocks & pickaxe,3932
http://www.wikidata.org/entity/Q81895,cuillère,3939
http://www.wikidata.org/entity/Q1893641,soupière,3941
http://www.wikidata.org/entity/Q116037153,hockey fan accessory,4006
http://www.wikidata.org/entity/Q117208739,table shuffleboard puck,4021
http://www.wikidata.org/entity/Q289,télévision,404
http://www.wikidata.org/entity/Q116037109,hockey autographed paraphernalia,4144
http://www.wikidata.org/entity/Q7366277,room divider,4163
http://www.wikidata.org/entity/Q7132937,Badge,4179
http://www.wikidata.org/entity/Q117207385,lighting & studio product,42
http://www.wikidata.org/entity/Q117208138,garden hose spray nozzle,4201
http://www.wikidata.org/entity/Q4237858,encre de tatouage,4215
http://www.wikidata.org/entity/Q1181895,napperon,4343
http://www.wikidata.org/entity/Q115633874,Homecare & Hospital Beds,4435
http://www.wikidata.org/entity/Q116970609,bed & bed frame accessory,4437
http://www.wikidata.org/entity/Q115634335,laboratory blender,4474
http://www.wikidata.org/entity/Q943110,chatière,4497
http://www.wikidata.org/entity/Q117207900,can & bottle sleeve,4521
http://www.wikidata.org/entity/Q104481553,chainring,4591
http://www.wikidata.org/entity/Q229385,sauce soja,4616
http://www.wikidata.org/entity/Q116961827,conference phone,4666
http://www.wikidata.org/entity/Q117208668,exercise equipment mat,4669
http://www.wikidata.org/entity/Q115922057,health care or beauty item,469
http://www.wikidata.org/entity/Q383389,tahini,4692
http://www.wikidata.org/entity/Q116971419,rolling pin ring,4707
http://www.wikidata.org/entity/Q116961953,e-book reader accessory,4736
http://www.wikidata.org/entity/Q116036928,food service cart,4742
http://www.wikidata.org/entity/Q1140661,sonomètre,4757
http://www.wikidata.org/entity/Q116961087,flute accessory,4792
http://www.wikidata.org/entity/Q116971327,combs & brush,487
http://www.wikidata.org/entity/Q116960852,brass instrument lubricant,4894
http://www.wikidata.org/entity/Q116961155,woodwind reed knife,4939
http://www.wikidata.org/entity/Q117208749,boating & water sport product,499811
http://www.wikidata.org/entity/Q116958042,dog apparel,5004
http://www.wikidata.org/entity/Q116220957,first aid product,508
http://www.wikidata.org/entity/Q67689548,disposable plate,5101
http://www.wikidata.org/entity/Q116960497,sewing machine foot,5120
http://www.wikidata.org/entity/Q116961757,audio transmitter,5129
http://www.wikidata.org/entity/Q115633891,medical cart,5171
http://www.wikidata.org/entity/Q200539,robe,5182
http://www.wikidata.org/entity/Q6887300,aide à la mobilité,519
http://www.wikidata.org/entity/Q117207518,oral care product,526
http://www.wikidata.org/entity/Q117207531,shaving & grooming,528
http://www.wikidata.org/entity/Q1545022,après-rasage,529
http://www.wikidata.org/entity/Q17457835,electric shaver,532
http://www.wikidata.org/entity/Q115921244,infant product,537
http://www.wikidata.org/entity/Q21192427,cross-over,5435
http://www.wikidata.org/entity/Q99525325,medical needle,543670
http://www.wikidata.org/entity/Q7284525,rain pants,5514
http://www.wikidata.org/entity/Q106763383,potty seat,552
http://www.wikidata.org/entity/Q126362598,baby wipe,553
http://www.wikidata.org/entity/Q11831723,saturomètre,5551
http://www.wikidata.org/entity/Q116970547,cable tv receiver,5562
http://www.wikidata.org/entity/Q1381731,Loi 4 du football,5564
http://www.wikidata.org/entity/Q116971324,work light,5592
http://www.wikidata.org/entity/Q1066288,figurine,5609
http://www.wikidata.org/entity/Q2287198,substitut du lait maternel,563
http://www.wikidata.org/entity/Q201097,panier,573
http://www.wikidata.org/entity/Q3596097,sauce tomate,5759
http://www.wikidata.org/entity/Q10424543,bathroom rug,577
http://www.wikidata.org/entity/Q884785,baking chocolate,5776
http://www.wikidata.org/entity/Q839818,rideau de douche,580
http://www.wikidata.org/entity/Q1434634,flight suit,5878
http://www.wikidata.org/entity/Q116960892,drum sticks & brush,59
http://www.wikidata.org/entity/Q111324721,appareil d'éclairage,594
http://www.wikidata.org/entity/Q117207998,garbage disposal,610
http://www.wikidata.org/entity/Q49013,machine à coudre,615
http://www.wikidata.org/entity/Q117207729,vacuum accessory,618
http://www.wikidata.org/entity/Q116961052,woodwind instrument accessory,62
http://www.wikidata.org/entity/Q117208783,planche ventrale,6287
http://www.wikidata.org/entity/Q115922519,matériel domestique,630
http://www.wikidata.org/entity/Q115633796,medical bedding,6303
http://www.wikidata.org/entity/Q5297202,accessoire de porte,6343
http://www.wikidata.org/entity/Q116970654,living room furniture set,6348
http://www.wikidata.org/entity/Q88549777,escabeau,635
http://www.wikidata.org/entity/Q7541441,slotted spoon,6388
http://www.wikidata.org/entity/Q117207865,cake pans & mold,643
http://www.wikidata.org/entity/Q116971153,miter saw accessory,6503
http://www.wikidata.org/entity/Q6503681,lawn sweeper,6541
http://www.wikidata.org/entity/Q116221555,eyebrow stencil,6555
http://www.wikidata.org/entity/Q95999057,Burdock Root,6618
http://www.wikidata.org/entity/Q115618574,Sapote,6687
http://www.wikidata.org/entity/Q117208035,salt & pepper shaker,676
http://www.wikidata.org/entity/Q167296,cidre,6761
http://www.wikidata.org/entity/Q117207716,furnace & boiler accessory,6773
http://www.wikidata.org/entity/Q188669,âtre,6792
http://www.wikidata.org/entity/Q106612,babeurre,6797
http://www.wikidata.org/entity/Q36539,four,683
http://www.wikidata.org/entity/Q182058,Coupe-cigare,6879
http://www.wikidata.org/entity/Q80962,élevage,6991
http://www.wikidata.org/entity/Q8350,trombone,70
http://www.wikidata.org/entity/Q117207619,flags & windsock,701
http://www.wikidata.org/entity/Q117208728,multi-game table,7010
http://www.wikidata.org/entity/Q117208961,fishing bead,7125
http://www.wikidata.org/entity/Q117207986,electric griddles & grill,7165
http://www.wikidata.org/entity/Q7865904,USB-to-serial adapter,7182
http://www.wikidata.org/entity/Q117208078,"sheds, garages & carport",720
http://www.wikidata.org/entity/Q116037406,riding toy accessory,7202
http://www.wikidata.org/entity/Q117207606,decorative bell,7206
http://www.wikidata.org/entity/Q116960184,food service uniform,7235
http://www.wikidata.org/entity/Q116961502,pedicure chair,7242
http://www.wikidata.org/entity/Q173350,circuit imprimé,7264
http://www.wikidata.org/entity/Q116960863,sac de pupitre de musique,7279
http://www.wikidata.org/entity/Q116961174,finger & hand cymbal,7288
http://www.wikidata.org/entity/Q243998,bongo,7298
http://www.wikidata.org/entity/Q115634309,dissection kit,7325
http://www.wikidata.org/entity/Q1139048,moulin à café,734
http://www.wikidata.org/entity/Q117207931,electric skillet & wok accessory,7355
http://www.wikidata.org/entity/Q116037358,kite accessory,7368
http://www.wikidata.org/entity/Q153059,friteuse,738
http://www.wikidata.org/entity/Q1807716,déshydrateur,743
http://www.wikidata.org/entity/Q116971220,grout sponge,7484
http://www.wikidata.org/entity/Q117208000,ice crushers & shaver,749
http://www.wikidata.org/entity/Q1661583,percussion,75
http://www.wikidata.org/entity/Q204885,ciment dentaire,7500
http://www.wikidata.org/entity/Q1639262,boîte à chapeau,7514
http://www.wikidata.org/entity/Q605696,filtre à eau,765
http://www.wikidata.org/entity/Q1691892,yogurt maker,766
http://www.wikidata.org/entity/Q185785,munition,781
http://www.wikidata.org/entity/Q117208686,free weight storage rack,8083
http://www.wikidata.org/entity/Q117209167,motor vehicle frame & body part,8227
http://www.wikidata.org/entity/Q116960168,saris & lehenga,8248
